timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime
2017-07-06T23:24:12.592,52909.0,stopped,0.0,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,65,03000400,2017-05-30T10:06:25,2017-07-06T19:38:48,61,03000400,2017-05-30T10:06:29,2017-07-06T20:22:40,56,03000400,2017-05-30T10:06:31,2017-07-06T20:47:28,63,03000400,2017-05-30T10:06:33,2017-07-06T20:47:30,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:25:12.593,53149.0,started,174.21,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,65,03000400,2017-05-30T10:06:25,2017-07-06T19:38:48,61,03000400,2017-05-30T10:06:29,2017-07-06T20:22:40,56,03000400,2017-05-30T10:06:31,2017-07-06T20:47:28,63,03000400,2017-05-30T10:06:33,2017-07-06T20:47:30,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:25:12.814,53419.0,started,243.7,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,65,03000400,2017-05-30T10:06:25,2017-07-06T19:38:48,61,03000400,2017-05-30T10:06:29,2017-07-06T20:22:40,56,03000400,2017-05-30T10:06:31,2017-07-06T20:47:28,63,03000400,2017-05-30T10:06:33,2017-07-06T20:47:30,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:26:12.593,15857.0,started,537.2,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,65,03000400,2017-05-30T10:06:25,2017-07-06T19:38:48,61,03000400,2017-05-30T10:06:29,2017-07-06T20:22:40,56,03000400,2017-05-30T10:06:31,2017-07-06T20:47:28,63,03000400,2017-05-30T10:06:33,2017-07-06T20:47:30,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:27:12.593,44910.0,started,540.35,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,65,03000400,2017-05-30T10:06:25,2017-07-06T19:38:48,61,03000400,2017-05-30T10:06:29,2017-07-06T20:22:40,56,03000400,2017-05-30T10:06:31,2017-07-06T20:47:28,63,03000400,2017-05-30T10:06:33,2017-07-06T20:47:30,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:28:12.593,8397.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:29:12.593,37450.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:30:12.593,922.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:31:12.593,29915.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:32:12.593,58938.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:33:12.593,22364.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:34:12.593,51328.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:35:12.602,14770.0,started,538.58,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:36:12.602,43778.0,started,540.35,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:37:12.602,7235.0,started,539.96,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:38:12.602,36197.0,started,537.4,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:39:12.602,65146.0,started,537.4,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:40:12.602,28542.0,started,537.4,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:41:12.602,57581.0,started,540.75,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:42:12.602,21038.0,started,540.75,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:43:12.602,50136.0,started,540.55,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:44:12.602,13623.0,started,540.55,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:45:12.604,42631.0,started,541.73,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:46:12.604,6103.0,started,541.34,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:47:12.604,35140.0,started,537.6,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:48:12.604,64179.0,started,537.6,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:49:12.604,27681.0,started,537.6,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:50:12.604,56689.0,started,537.6,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:51:12.604,20176.0,started,537.6,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
2017-07-06T23:52:12.604,49154.0,started,537.6,ft/min,66,03000400,2017-05-30T10:06:22,2017-07-06T23:01:00,67,03000400,2017-05-30T10:06:25,2017-07-06T23:27:19,62,03000400,2017-05-30T10:06:29,2017-07-06T23:27:16,57,03000400,2017-05-30T10:06:31,2017-07-06T23:27:16,64,03000400,2017-05-30T10:06:33,2017-07-06T23:27:16,68,03000400,2017-05-30T10:06:34,2017-07-06T23:01:02
